小区名称,所在市,具体位置,房屋总价,户型,占地,单价,朝向,楼层,装修,网址
 北大资源博雅四期, 渝北 , 照母山 ,218万, 4室2厅2卫 ,120平米, 18167元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204873021.html
 恒大照母山翡翠华庭, 渝北 , 照母山 ,175.1万, 4室2厅2卫 ,140.28平米, 12482元/平米 ,东南,低层,精装修,https://cq.esf.fang.com/chushou/3_204882840.html
 恒大御景半岛, 渝北 , 照母山 ,275万, 3室2厅2卫 ,142平米, 19366元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204865634.html
 恒大御龙天峰, 江北 , 北滨路 ,223万, 4室2厅2卫 ,145.99平米, 15275元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204906813.html
 协信TOWN城, 渝北 , 人和 ,380万, 4室2厅4卫 ,300.54平米, 12644元/平米 ,南, 底层 ,豪华装修,https://cq.esf.fang.com/chushou/3_204908359.html
 保利堂悦杏园, 南岸 , 茶园新区 ,145万, 4室2厅2卫 ,139.88平米, 10366元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204890688.html
 佰富高尔夫别墅, 江北 , 石马河 ,780万, 6室2厅5卫 ,341平米, 22874元/平米 ,东, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_204907391.html
 美岸江山, 南岸 , 弹子石 ,113万, 3室2厅2卫 ,98.76平米, 11442元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204887171.html
 康德糖果盒, 渝中 , 大坪 ,82万, 2室1厅1卫 ,81平米, 10123元/平米 ,东南,高层,中装修,https://cq.esf.fang.com/chushou/3_204862108.html
 北大资源燕南, 九龙坡 , 大堰 ,117万, 3室2厅2卫 ,105.23平米, 11119元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204913321.html
 万科颐府, 渝北 , 照母山 ,405万, 3室2厅3卫 ,312平米, 12981元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_204887893.html
 紫御江山, 江北 , 江北嘴 ,150万, 3室1厅1卫 ,95.81平米, 15656元/平米 ,东,中层,精装修,https://cq.esf.fang.com/chushou/3_204901135.html
 北大资源紫境府, 南岸 , 南岸其他 ,167万, 4室2厅2卫 ,162平米, 10309元/平米 ,南北,高层,毛坯,https://cq.esf.fang.com/chushou/3_204447798.html
 金科公园王府, 渝北 , 龙头寺 ,330万, 3室2厅2卫 ,153.94平米, 21437元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204870887.html
 万科颐府, 渝北 , 照母山 ,405万, 3室2厅4卫 ,312平米, 12981元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204848197.html
 建发·书香府, 北碚 , 蔡家 ,128万, 4室2厅2卫 ,100平米, 12800元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204893189.html
 江北嘴·公园里, 渝北 , 龙头寺 ,330万, 4室2厅3卫 ,219平米, 15068元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_204897520.html
 龙湖九里晴川二期龙湖揽境, 渝北 , 礼嘉 ,278万, 4室2厅2卫 ,157.57平米, 17643元/平米 ,南,低层,毛坯,https://cq.esf.fang.com/chushou/3_204859935.html
 中诚·两江印, 北碚 , 蔡家 ,99万, 4室2厅2卫 ,100平米, 9900元/平米 ,东南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204712458.html
 居易天城, 渝北 , 空港新城 ,86万, 3室2厅1卫 ,86.26平米, 9970元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204903641.html
 万友七季城A区, 南岸 , 回龙湾 ,97.5万, 3室2厅2卫 ,129.55平米, 7526元/平米 ,西北,高层,精装修,https://cq.esf.fang.com/chushou/3_204918448.html
 融创凡尔赛花园别墅, 渝北 , 照母山 ,470万, 4室2厅3卫 ,355平米, 13239元/平米 ,东, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_203176395.html
 华侨城云溪都会, 渝北 , 礼嘉 ,82万, 2室2厅1卫 ,76.24平米, 10756元/平米 ,西南,低层,精装修,https://cq.esf.fang.com/chushou/3_204904614.html
 长嘉汇五期, 南岸 , 涂山路 ,360万, 4室2厅2卫 ,150平米, 24000元/平米 ,西南,高层,精装修,https://cq.esf.fang.com/chushou/3_204869286.html
 约克郡阅林景悦, 渝北 , 照母山 ,285万, 3室2厅2卫 ,134.34平米, 21215元/平米 ,西北,高层,豪华装修,https://cq.esf.fang.com/chushou/3_204903685.html
 半山七号, 九龙坡 , 六店子 ,60万, 2室2厅1卫 ,76平米, 7895元/平米 ,东,中层,精装修,https://cq.esf.fang.com/chushou/3_204843604.html
 华侨城嘉陵江天, 渝北 , 礼嘉 ,415万, 4室2厅3卫 ,238.71平米, 17385元/平米 ,西北,顶层,精装修,https://cq.esf.fang.com/chushou/3_204884448.html
 保利时区, 渝北 , 悦来 ,92万, 3室2厅2卫 ,90平米, 10222元/平米 ,南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204423134.html
 美利山公园城市, 渝北 , 汽博中心 ,108.1万, 3室2厅1卫 ,95.93平米, 11269元/平米 ,东北,高层,精装修,https://cq.esf.fang.com/chushou/3_204882989.html
 重庆中心, 渝中 , 两路口 ,1198万, 6室2厅4卫 ,412平米, 29078元/平米 ,东南,高层,豪华装修,https://cq.esf.fang.com/chushou/3_204896807.html
 华侨城嘉陵江天, 渝北 , 礼嘉 ,295万, 4室2厅2卫 ,170.52平米, 17300元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204884469.html
 中国铁建西派城, 江北 , 海尔路 ,261万, 4室2厅2卫 ,144.12平米, 18110元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204891105.html
 凤凰湾别墅, 江北 , 石马河 ,350万, 5室2厅3卫 ,218.08平米, 16049元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204824086.html
 约克郡.禧悦, 渝北 , 照母山 ,197万, 3室2厅2卫 ,122.86平米, 16035元/平米 ,东,低层,精装修,https://cq.esf.fang.com/chushou/3_204733616.html
 佰富高尔夫别墅, 江北 , 石马河 ,900万, 4室2厅3卫 ,309平米, 29126元/平米 ,东, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_204547665.html
 观宸, 江北 , 观音桥 ,1468万, 5室2厅5卫 ,366平米, 40109元/平米 ,南北,中层,豪华装修,https://cq.esf.fang.com/chushou/3_204886862.html
 中国铁建西派宸樾, 大渡口 , 九宫庙 ,132万, 4室2厅2卫 ,124平米, 10645元/平米 ,南北,中层,豪华装修,https://cq.esf.fang.com/chushou/3_204852573.html
 香港置地·云山岳, 渝北 , 悦来 ,160万, 4室2厅2卫 ,130.07平米, 12301元/平米 ,南,高层,毛坯,https://cq.esf.fang.com/chushou/3_204881684.html
 俊峰山万里, 沙坪坝 , 石井坡 ,268万, 5室2厅3卫 ,125平米, 21440元/平米 ,东, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_204897688.html
 保利山庄洋房, 江北 , 鸿恩寺 ,207万, 4室2厅2卫 ,154平米, 13442元/平米 ,南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204864909.html
 嘉华鑫城, 渝中 , 大坪 ,120万, 3室2厅2卫 ,120平米, 10000元/平米 ,东,低层,精装修,https://cq.esf.fang.com/chushou/3_204869396.html
 华宇上院, 渝北 , 照母山 ,238万, 5室2厅2卫 ,131.77平米, 18062元/平米 ,西北,低层,精装修,https://cq.esf.fang.com/chushou/3_204862908.html
 庆隆南山高尔夫国际社区柏翠庄, 南岸 , 茶园新区 ,445万, 6室4厅6卫 ,395.29平米, 11258元/平米 ,东, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_204696595.html
 北恒紫云, 渝北 , 礼嘉 ,335万, 4室2厅3卫 ,250.38平米, 13380元/平米 ,东北,高层,毛坯,https://cq.esf.fang.com/chushou/3_204891261.html
 渝中名郡, 渝中 , 黄沙溪 ,100万, 4室2厅2卫 ,139.34平米, 7177元/平米 ,东南,中层,精装修,https://cq.esf.fang.com/chushou/3_204873802.html
 财信北岸江山北区, 江北 , 北滨路 ,195万, 4室2厅2卫 ,151.39平米, 12881元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204808604.html
 约克郡壹号湖畔别墅, 渝北 , 照母山 ,2000万, 5室3厅5卫 ,773.92平米, 25842元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204710456.html
 海语江山, 江北 , 海尔路 ,83.9万, 2室2厅1卫 ,79.05平米, 10614元/平米 ,东,高层,精装修,https://cq.esf.fang.com/chushou/3_204848413.html
 东原星樾, 渝北 , 照母山 ,80万, 2室2厅1卫 ,58.89平米, 13585元/平米 ,东,高层,精装修,https://cq.esf.fang.com/chushou/3_204907458.html
 龙湖春屿江岸, 北碚 , 蔡家 ,149万, 4室2厅2卫 ,124平米, 12016元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_204665746.html
 首钢云尚江来, 渝北 , 悦来 ,318万, 4室2厅3卫 ,180平米, 17667元/平米 ,南北,低层,毛坯,https://cq.esf.fang.com/chushou/3_204867239.html
 比华利豪园, 渝北 , 龙头寺 ,900万, 6室4厅6卫 ,404.96平米, 22224元/平米 ,东, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204593892.html
 中渝山顶道壹号, 渝北 , 黄泥磅 ,90万, 2室2厅1卫 ,75.02平米, 11997元/平米 ,东南,中层,精装修,https://cq.esf.fang.com/chushou/3_204854434.html
 星悦·礼玉金湾, 渝北 , 礼嘉 ,142万, 4室2厅2卫 ,131平米, 10840元/平米 ,南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204740022.html
 世茂珺悦府, 渝北 , 照母山 ,500万, 4室2厅4卫 ,180.95平米, 27632元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_204808781.html
 重庆来福士住宅, 渝中 , 朝天门 ,500万, 2室2厅2卫 ,200.2平米, 24975元/平米 ,东南,低层,精装修,https://cq.esf.fang.com/chushou/3_204911488.html
 国美江天御府, 江北 , 北滨路 ,218万, 3室2厅2卫 ,107.18平米, 20340元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204882822.html
 财信北岸江山北区, 江北 , 北滨路 ,163万, 3室2厅2卫 ,131.34平米, 12411元/平米 ,北,高层,精装修,https://cq.esf.fang.com/chushou/3_204844480.html
 中建壹品南滨星光城, 南岸 , 铜元局 ,125万, 3室2厅2卫 ,100平米, 12500元/平米 ,南北,中层,精装修,https://cq.esf.fang.com/chushou/3_204691330.html
 恒大中央广场, 江北 , 江北嘴 ,126万, 2室2厅1卫 ,84平米, 15000元/平米 ,西, 底层 ,中装修,https://cq.esf.fang.com/chushou/3_204917288.html
 新希望·D10天际, 九龙坡 , 杨家坪 ,235万, 4室2厅2卫 ,139平米, 16906元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_204739017.html
 常青藤, 渝北 , 农业园区 ,1296万, 7室4厅6卫 ,374.12平米, 34641元/平米 ,东, 底层 ,豪华装修,https://cq.esf.fang.com/chushou/10_204894470.html
 协信春山台, 渝北 , 照母山 ,145万, 3室2厅2卫 ,82平米, 17683元/平米 ,东南,低层,豪华装修,https://cq.esf.fang.com/chushou/3_204865637.html
 中国铁建西派城, 江北 , 海尔路 ,345万, 5室2厅4卫 ,243.79平米, 14152元/平米 ,北,中层,简装修,https://cq.esf.fang.com/chushou/3_204902144.html
 金科天元道一期一组团, 渝北 , 大竹林 ,187万, 4室2厅2卫 ,148.3平米, 12610元/平米 ,东南,低层,精装修,https://cq.esf.fang.com/chushou/3_204865955.html
 龙湖源著北区, 江北 , 南桥寺 ,230万, 4室2厅2卫 ,144.38平米, 15930元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204887214.html
 华侨城·云溪别院二期, 渝北 , 礼嘉 ,155万, 4室2厅2卫 ,138.88平米, 11161元/平米 ,东,顶层,毛坯,https://cq.esf.fang.com/chushou/3_204861744.html
 融景城锦峰, 江北 , 五里店 ,188万, 4室2厅2卫 ,143.95平米, 13060元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204900834.html
 万科四季都会, 北碚 , 水土 ,110万, 4室2厅3卫 ,143平米, 7692元/平米 ,南北, 底层 ,毛坯,https://cq.esf.fang.com/chushou/3_204708590.html
 升伟新意境, 渝北 , 冉家坝 ,139万, 3室2厅2卫 ,141.59平米, 9817元/平米 ,东,中层,精装修,https://cq.esf.fang.com/chushou/3_204888728.html
 寰宇天下東昇府, 江北 , 江北嘴 ,710万, 4室2厅4卫 ,224.68平米, 31600元/平米 ,东, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204909481.html
 龙湖景粼玖序, 渝北 , 中央公园 ,273万, 4室2厅2卫 ,170.43平米, 16018元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204872372.html
 汇祥林里3000, 渝北 , 空港新城 ,87万, 3室2厅2卫 ,80平米, 10875元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204913922.html
 渝兴嘉悦山水, 渝北 , 礼嘉 ,165万, 6室2厅2卫 ,224.77平米, 7341元/平米 ,东北,顶层,精装修,https://cq.esf.fang.com/chushou/3_204900800.html
 华宇阳光尚座, 九龙坡 , 蟠龙 ,70万, 2室2厅1卫 ,73.98平米, 9462元/平米 ,东南, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204886512.html
 龙湖源著南区, 江北 , 南桥寺 ,120万, 2室2厅1卫 ,87.78平米, 13671元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204848466.html
 金科天元道一期一组团, 渝北 , 大竹林 ,450万, 5室2厅4卫 ,159.47平米, 28218元/平米 ,南,低层,豪华装修,https://cq.esf.fang.com/chushou/3_204858213.html
 江北嘴新鸥鹏教育城二期, 江北 , 江北嘴 ,144万, 3室2厅2卫 ,99.53平米, 14468元/平米 ,东北,中层,毛坯,https://cq.esf.fang.com/chushou/3_204871817.html
 国浩18T, 渝中 , 解放碑 ,300万, 3室2厅2卫 ,146平米, 20548元/平米 ,南,中层,豪华装修,https://cq.esf.fang.com/chushou/3_204859374.html
 御璟湖山璟时南, 渝北 , 礼嘉 ,182万, 4室2厅2卫 ,130平米, 14000元/平米 ,南北,高层,毛坯,https://cq.esf.fang.com/chushou/3_204737447.html
 万科御澜道, 江北 , 江北嘴 ,425万, 2室2厅2卫 ,150平米, 28333元/平米 ,东南,高层,豪华装修,https://cq.esf.fang.com/chushou/3_204878401.html
 融景城尚峰, 江北 , 建东路 ,180万, 3室2厅2卫 ,94.89平米, 18969元/平米 ,北,低层,精装修,https://cq.esf.fang.com/chushou/3_204884952.html
 阳光城天澜道11号, 江北 , 江北嘴 ,480万, 4室2厅3卫 ,199.31平米, 24083元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204916073.html
 旭辉·铂宸中央, 渝北 , 空港新城 ,139万, 4室2厅3卫 ,121平米, 11488元/平米 ,南北,高层,毛坯,https://cq.esf.fang.com/chushou/3_204816124.html
 华侨城·溪山集, 渝北 , 礼嘉 ,98万, 3室2厅2卫 ,111.15平米, 8817元/平米 ,东, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204901677.html
 龙湖两江新宸云麓, 渝北 , 礼嘉 ,202万, 3室2厅2卫 ,117.37平米, 17211元/平米 ,西北,高层,精装修,https://cq.esf.fang.com/chushou/3_204865207.html
 公园大道上峯, 渝北 , 中央公园 ,1200万, 6室2厅5卫 ,390.64平米, 30719元/平米 ,西,中层,精装修,https://cq.esf.fang.com/chushou/3_204720893.html
 City One 卓越·蔚蓝城, 渝北 , 农业园区 ,94万, 3室2厅1卫 ,75平米, 12533元/平米 ,南,高层,毛坯,https://cq.esf.fang.com/chushou/3_204120919.html
 恒大中央广场, 江北 , 江北嘴 ,167.8万, 3室2厅2卫 ,128平米, 13109元/平米 ,东北,低层,精装修,https://cq.esf.fang.com/chushou/3_204912084.html
 金岛花园, 渝北 , 花卉园 ,71万, 3室2厅2卫 ,106平米, 6698元/平米 ,南,高层,简装修,https://cq.esf.fang.com/chushou/3_204913902.html
 长江序, 江北 , 江北嘴 ,425万, 4室2厅3卫 ,236平米, 18008元/平米 ,东南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204881488.html
 星悦·礼玉金湾, 渝北 , 礼嘉 ,254万, 5室2厅3卫 ,180平米, 14111元/平米 ,南北, 底层 ,毛坯,https://cq.esf.fang.com/chushou/3_204740026.html
 恒大御龙天峰, 江北 , 北滨路 ,210万, 4室2厅2卫 ,141平米, 14894元/平米 ,东南,低层,精装修,https://cq.esf.fang.com/chushou/3_204822293.html
 恒大御龙天峰, 江北 , 北滨路 ,223万, 4室2厅2卫 ,145.99平米, 15275元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204906813.html
 保利中交云上雅集, 九龙坡 , 石桥铺 ,205万, 4室2厅2卫 ,129.23平米, 15863元/平米 ,南北,中层,精装修,https://cq.esf.fang.com/chushou/3_204635713.html
 长嘉汇一期, 南岸 , 南滨路 ,295万, 4室2厅2卫 ,163.8平米, 18010元/平米 ,西,高层,精装修,https://cq.esf.fang.com/chushou/3_204887765.html
 庆隆南山高尔夫社区云溪苑, 南岸 , 茶园新区 ,210万, 4室2厅2卫 ,210.6平米, 9972元/平米 ,东, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_204912761.html
 万科城, 渝北 , 照母山 ,95万, 2室2厅1卫 ,87.52平米, 10855元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204786677.html
 九阙府洋房, 南岸 , 南岸其他 ,248万, 3室2厅2卫 ,181平米, 13702元/平米 ,西南,中层,精装修,https://cq.esf.fang.com/chushou/3_204863583.html
 约克郡.禧悦, 渝北 , 照母山 ,288万, 3室2厅2卫 ,135.59平米, 21241元/平米 ,东北,高层,精装修,https://cq.esf.fang.com/chushou/3_204860840.html
 北京城建龙樾生态城, 渝北 , 悦来 ,95万, 3室2厅2卫 ,94平米, 10106元/平米 ,南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204865686.html
 华侨城云溪别院一期, 渝北 , 礼嘉 ,101万, 3室2厅2卫 ,101.94平米, 9908元/平米 ,北,低层,精装修,https://cq.esf.fang.com/chushou/3_204892053.html
 保利观澜二期漫城, 江北 , 海尔路 ,124.5万, 3室2厅2卫 ,87.59平米, 14214元/平米 ,北,中层,精装修,https://cq.esf.fang.com/chushou/3_204639689.html
 朵力迎宾大道, 大渡口 , 双山 ,100万, 3室2厅2卫 ,99.66平米, 10034元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204915861.html
 棕榈泉国际花园, 渝北 , 人和 ,238万, 4室2厅2卫 ,182平米, 13077元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204867425.html
 招商雍华府, 渝北 , 龙头寺 ,340万, 5室2厅2卫 ,226.33平米, 15022元/平米 ,南, 底层 ,简装修,https://cq.esf.fang.com/chushou/10_204796183.html
 桥达天蓬樾府别墅, 渝北 , 龙兴 ,120万, 4室2厅3卫 ,157平米, 7643元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_204303195.html
 长嘉汇一期, 南岸 , 南滨路 ,141万, 3室2厅1卫 ,113平米, 12478元/平米 ,东,低层,精装修,https://cq.esf.fang.com/chushou/3_204884908.html
 卓越天元, 南岸 , 南坪 ,150万, 3室2厅2卫 ,99.86平米, 15021元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204670646.html
 万科颐府, 渝北 , 照母山 ,380万, 4室2厅4卫 ,300平米, 12667元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204908397.html
 华宇两江御临府, 渝北 , 龙兴 ,75万, 3室2厅2卫 ,98平米, 7653元/平米 ,南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204727889.html
 安泰城市理想, 渝北 , 冉家坝 ,93万, 2室2厅1卫 ,76平米, 12237元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204903700.html
 江北嘴新鸥鹏教育城二期, 江北 , 江北嘴 ,310万, 4室2厅3卫 ,165.46平米, 18736元/平米 ,东南,低层,毛坯,https://cq.esf.fang.com/chushou/3_204863127.html
 紫御江山天誉, 江北 , 江北嘴 ,160万, 3室2厅1卫 ,88平米, 18182元/平米 ,西南,高层,精装修,https://cq.esf.fang.com/chushou/3_204898951.html
 中冶重庆早晨, 江北 , 五里店 ,175万, 3室2厅2卫 ,128.16平米, 13655元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204859880.html
 寰宇天下天悦, 江北 , 江北嘴 ,220万, 3室2厅2卫 ,121.98平米, 18036元/平米 ,西南,高层,精装修,https://cq.esf.fang.com/chushou/3_204898287.html
 联发欣悦, 九龙坡 , 蟠龙 ,60万, 2室2厅1卫 ,66平米, 9091元/平米 ,南, 底层 ,简装修,https://cq.esf.fang.com/chushou/3_204858554.html
 欧街92, 江北 , 观音桥 ,128万, 1室1厅1卫 ,68.25平米, 18755元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204905424.html
 万国邻里荟, 南岸 , 茶园新区 ,135万, 3室2厅2卫 ,103平米, 13107元/平米 ,东北,中层,精装修,https://cq.esf.fang.com/chushou/3_204852220.html
 约克郡悦水岸, 渝北 , 照母山 ,548万, 4室2厅2卫 ,172平米, 31860元/平米 ,南,中层,豪华装修,https://cq.esf.fang.com/chushou/3_204904580.html
